date,location,red_fighter,blue_fighter,winner,weight_class,title_fight,red_submission_attempts,blue_submission_attempts,red_Record,red_Height,red_Weight,red_Reach,red_STANCE,red_DOB,blue_Record,blue_Height,blue_Weight,blue_Reach,blue_STANCE,blue_DOB,red_sig_strike_attempted,red_sig_strike_landed,red_sig_strike_percent,blue_sig_strike_attempted,blue_sig_strike_landed,blue_sig_strike_percent,red_total_strikes_attempted,red_total_strikes_landed,red_total_strikes_percent,blue_total_strikes_attempted,blue_total_strikes_landed,blue_total_strikes_percent,red_takedowns_attempted,red_takedowns_landed,red_takedowns_percent,blue_takedowns_attempted,blue_takedowns_landed,blue_takedowns_percent,Height_diff,Reach_diff,red_age,blue_age,red_sig_strike_defence_percent,blue_sig_strike_defence_percent,red_takedowns_defence_percent,blue_takedowns_defence_percent,red_sig_strike_average,blue_sig_strike_average,red_takedowns_average,blue_takedowns_average,red_sig_strike_defence_average,blue_sig_strike_defence_average,red_takedowns_defence_average,blue_takedowns_defence_average
2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates    ",Li Jingliang,Khamzat Chimaev,L,Welterweight,N,0,3, 18-7-0,182.88,170 lbs.,180.34,Orthodox,1988-03-20, 10-0-0,187.96,170 lbs.,190.5,Orthodox,1994-05-01,1.0,0.0,0.0,25.0,25.0,1.0,1.0,0.0,0.0,62.0,58.0,0.9354838709677419,0.0,0.0,0.0,2.0,1.0,0.5,-5.0800000000000125,-10.159999999999997,34,27,0.0,1.0,0.5,1.0,0.41778064337951754,0.712917011304108,0.3358843537414966,0.5,0.5769438815850407,0.8333333333333334,0.7002551020408163,1.0
2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates    ",Magomed Ankalaev,Volkan Oezdemir,W,Light Heavyweight,N,0,0, 16-1-0,190.5,205 lbs.,190.5,Orthodox,1992-06-02, 17-6-0,187.96,205 lbs.,190.5,Orthodox,1989-09-19,108.0,66.0,0.6111111111111112,102.0,48.0,0.47058823529411764,118.0,76.0,0.6440677966101694,112.0,56.0,0.5,4.0,1.0,0.25,1.0,0.0,0.0,2.539999999999992,0.0,29,32,0.5294117647058824,0.38888888888888884,1.0,0.75,0.5442512118119698,0.4982155365266808,0.14285714285714285,0.12698412698412698,0.6785902448805674,0.5483613827968614,0.9353741496598639,0.854320987654321
2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates    ",Amanda Ribas,Virna Jandiroba,W,Women's Strawweight,N,1,0, 11-2-0,160.02,125 lbs.,167.64000000000001,Orthodox,1993-08-26, 17-3-0,160.02,115 lbs.,162.56,Orthodox,1988-05-30,233.0,88.0,0.3776824034334764,155.0,50.0,0.3225806451612903,273.0,124.0,0.4542124542124542,224.0,119.0,0.53125,5.0,1.0,0.2,8.0,1.0,0.125,0.0,5.0800000000000125,28,33,0.6774193548387097,0.6223175965665235,0.875,0.8,0.5135000602240921,0.5059217426381606,0.7466666666666667,0.6166666666666666,0.6195739662636214,0.44316245620505257,0.8,0.9199999999999999
2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates    ",Ricardo Ramos,Zubaira Tukhugov,L,Featherweight,N,0,0, 15-4-0,175.26,145 lbs.,182.88,Orthodox,1995-08-01, 20-5-1,172.72,145 lbs.,172.72,Orthodox,1991-01-15,224.0,68.0,0.30357142857142855,181.0,77.0,0.425414364640884,227.0,71.0,0.31277533039647576,185.0,78.0,0.42162162162162165,0.0,0.0,0.0,7.0,2.0,0.2857142857142857,2.539999999999992,10.159999999999997,26,31,0.574585635359116,0.6964285714285714,0.7142857142857143,1.0,0.3837401963046091,0.4301155437504179,0.42275641025641025,0.3954081632653061,0.5468743916152503,0.6475811545569418,0.84375,1.0
2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates    ",Shamil Gamzatov,Michal Oleksiejczuk,L,Light Heavyweight,N,0,0, 14-1-0,187.96,205 lbs.,193.04,Southpaw,1990-08-09, 16-4-0 (1 NC),182.88,205 lbs.,187.96,Southpaw,1995-02-22,67.0,35.0,0.5223880597014925,55.0,32.0,0.5818181818181818,67.0,35.0,0.5223880597014925,55.0,32.0,0.5818181818181818,2.0,0.0,0.0,0.0,0.0,0.0,5.0800000000000125,5.079999999999984,31,27,0.4181818181818182,0.4776119402985075,1.0,1.0,0.463768115942029,0.5757257314634364,0.0,0.1111111111111111,0.5897435897435898,0.651766765614071,0.5,0.7833333333333333
2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates    ",Makwan Amirkhani,Lerone Murphy,L,Featherweight,N,0,0, 16-7-0,177.8,145 lbs.,182.88,Orthodox,1988-11-08, 11-0-1,175.26,145 lbs.,185.42000000000002,Orthodox,1991-07-22,6.0,4.0,0.6666666666666666,5.0,4.0,0.8,16.0,12.0,0.75,8.0,7.0,0.875,7.0,5.0,0.7142857142857143,0.0,0.0,0.0,2.5400000000000205,-2.5400000000000205,33,30,0.19999999999999996,0.33333333333333337,1.0,0.2857142857142857,0.4117406492859308,0.44212188777406175,0.5218212197159565,0.25,0.5435816182309872,0.638250319284802,0.95,0.5833333333333334
2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates    ",Hu Yaozong,Andre Petroski,L,Middleweight,N,0,6, 3-3-0,190.5,185 lbs.,182.88,Switch,1995-04-07, 7-2-0,182.88,185 lbs.,185.42000000000002,Switch,1991-06-12,65.0,25.0,0.38461538461538464,102.0,72.0,0.7058823529411765,67.0,27.0,0.40298507462686567,111.0,79.0,0.7117117117117117,0.0,0.0,0.0,8.0,4.0,0.5,7.6200000000000045,-2.5400000000000205,27,30,0.2941176470588235,0.6153846153846154,0.5,1.0,0.48659003831417624,0.575,0.0,0.4444444444444444,0.40218380345768884,0.40384615384615385,0.5,1.0
2021-10-23,"Las Vegas, Nevada, USA    ",Paulo Costa,Marvin Vettori,L,Light Heavyweight,N,0,0, 13-2-0,185.42000000000002,205 lbs.,182.88,Southpaw,1991-04-21, 18-5-1,182.88,205 lbs.,187.96,Southpaw,1993-09-20,260.0,163.0,0.6269230769230769,346.0,190.0,0.5491329479768786,269.0,172.0,0.6394052044609665,373.0,214.0,0.5737265415549598,1.0,1.0,1.0,5.0,1.0,0.2,2.5400000000000205,-5.0800000000000125,31,28,0.4508670520231214,0.3730769230769231,0.8,0.0,0.5719208734082459,0.4641937850935195,0.0,0.4419404125286478,0.49480965350242356,0.6329754661000233,0.8916666666666666,0.9005994005994006
2021-10-23,"Las Vegas, Nevada, USA    ",Grant Dawson,Ricky Glenn,D,Lightweight,N,0,1, 17-1-1,177.8,155 lbs.,182.88,Southpaw,1994-02-20, 22-6-2,182.88,155 lbs.,177.8,Southpaw,1989-04-12,31.0,24.0,0.7741935483870968,41.0,28.0,0.6829268292682927,85.0,71.0,0.8352941176470589,104.0,88.0,0.8461538461538461,11.0,3.0,0.2727272727272727,0.0,0.0,0.0,-5.079999999999984,5.079999999999984,28,33,0.31707317073170727,0.22580645161290325,1.0,0.7272727272727273,0.5235524303594955,0.41801739779028246,0.38447552447552447,0.08163265306122448,0.5017280062830796,0.5484121951831022,0.7,0.7959183673469388
2021-10-23,"Las Vegas, Nevada, USA    ",Jessica-Rose Clark,Joselyne Edwards,W,Women's Bantamweight,N,0,0, 11-6-0 (1 NC),165.1,135 lbs.,162.56,Orthodox,1987-11-28, 10-4-0,172.72,135 lbs.,177.8,Orthodox,1995-09-29,27.0,18.0,0.6666666666666666,48.0,30.0,0.625,74.0,54.0,0.7297297297297297,94.0,72.0,0.7659574468085106,11.0,5.0,0.45454545454545453,0.0,0.0,0.0,-7.6200000000000045,-15.240000000000009,34,26,0.375,0.33333333333333337,1.0,0.5454545454545454,0.527916921131996,0.5692249095410398,0.4666666666666666,0.16666666666666666,0.5969109071253672,0.4359080841638981,0.7303030303030302,0.4166666666666667
2021-10-23,"Las Vegas, Nevada, USA    ",Alex Caceres,SeungWoo Choi,W,Featherweight,N,1,0, 19-12-0 (1 NC),177.8,145 lbs.,185.42000000000002,Orthodox,1988-06-20, 10-4-0,182.88,145 lbs.,187.96,Orthodox,1992-11-03,64.0,46.0,0.71875,98.0,33.0,0.336734693877551,72.0,54.0,0.75,104.0,38.0,0.36538461538461536,0.0,0.0,0.0,0.0,0.0,0.0,-5.079999999999984,-2.539999999999992,33,29,0.6632653061224489,0.28125,1.0,1.0,0.4832845968456632,0.40406064736728436,0.2638888888888889,0.3333333333333333,0.6163293369068696,0.4710233888621941,0.6228587962962963,0.7939102564102564
2021-10-23,"Las Vegas, Nevada, USA    ",Francisco Trinaldo,Dwight Grant,W,Welterweight,N,0,0, 27-8-0,175.26,170 lbs.,177.8,Switch,1978-08-24, 11-4-0,185.42000000000002,170 lbs.,193.04,Switch,1984-09-14,70.0,36.0,0.5142857142857142,133.0,31.0,0.23308270676691728,101.0,61.0,0.6039603960396039,145.0,41.0,0.2827586206896552,3.0,1.0,0.3333333333333333,1.0,1.0,1.0,-10.160000000000025,-15.23999999999998,43,37,0.7669172932330828,0.48571428571428577,0.0,0.6666666666666667,0.46872261023338996,0.3483463965423901,0.3144927536231884,0.4,0.5748471307903222,0.6163347478030576,0.683592132505176,0.740952380952381
2021-10-23,"Las Vegas, Nevada, USA    ",Nicolae Negumereanu,Ike Villanueva,W,Light Heavyweight,N,0,0, 11-1-0,182.88,205 lbs.,198.12,Orthodox,1994-09-04, 18-13-0,185.42000000000002,205 lbs.,185.42000000000002,Orthodox,1984-04-04,21.0,11.0,0.5238095238095238,21.0,7.0,0.3333333333333333,21.0,11.0,0.5238095238095238,21.0,7.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,-2.5400000000000205,12.699999999999989,27,38,0.6666666666666667,0.47619047619047616,1.0,1.0,0.3876415275379006,0.5388118679257919,0.1,0.25,0.24842866121935891,0.3002650460484044,0.7,1.0
2021-10-23,"Las Vegas, Nevada, USA    ",Junyong Park,Gregory Rodrigues,L,Middleweight,N,0,0, 13-5-0,177.8,185 lbs.,185.42000000000002,Orthodox,1991-02-27, 11-3-0,190.5,185 lbs.,190.5,Orthodox,1992-02-17,109.0,56.0,0.5137614678899083,90.0,68.0,0.7555555555555555,112.0,59.0,0.5267857142857143,98.0,75.0,0.7653061224489796,0.0,0.0,0.0,4.0,2.0,0.5,-12.699999999999989,-5.079999999999984,31,30,0.24444444444444446,0.4862385321100917,0.5,1.0,0.48122691294597986,0.47333333333333333,0.475,0.6,0.590318229564553,0.6916666666666667,0.7083333333333334,1.0
2021-10-23,"Las Vegas, Nevada, USA    ",Jamie Pickett,Laureano Staropoli,W,Middleweight,N,0,0, 12-6-0,187.96,185 lbs.,203.2,Orthodox,1988-08-29, 9-5-0,185.42000000000002,185 lbs.,180.34,Orthodox,1993-02-27,96.0,47.0,0.4895833333333333,62.0,25.0,0.4032258064516129,108.0,58.0,0.5370370370370371,80.0,43.0,0.5375,2.0,2.0,1.0,9.0,1.0,0.1111111111111111,2.539999999999992,22.859999999999985,33,29,0.5967741935483871,0.5104166666666667,0.8888888888888888,0.0,0.6469135802469136,0.32044754511410606,0.125,0.32,0.27289438502673796,0.5570162890330957,1.0,0.6355555555555557
2021-10-23,"Las Vegas, Nevada, USA    ",Khama Worthy,Jai Herbert,L,Lightweight,N,0,0, 16-9-0,180.34,155 lbs.,187.96,Orthodox,1986-10-15, 11-3-0,185.42000000000002,155 lbs.,195.58,Orthodox,1988-05-13,21.0,11.0,0.5238095238095238,46.0,24.0,0.5217391304347826,21.0,11.0,0.5238095238095238,47.0,25.0,0.5319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,-5.0800000000000125,-7.6200000000000045,35,33,0.4782608695652174,0.47619047619047616,1.0,1.0,0.39185756810975214,0.29000000000000004,0.0,0.0,0.4405316905316905,0.42430613961312025,0.8928571428571428,0.30952380952380953
2021-10-23,"Las Vegas, Nevada, USA    ",Livinha Souza,Randa Markos,L,Women's Strawweight,N,2,0, 14-4-0,160.02,115 lbs.,160.02,Orthodox,1991-03-11, 11-12-1,162.56,115 lbs.,160.02,Orthodox,1985-08-10,27.0,11.0,0.4074074074074074,96.0,65.0,0.6770833333333334,71.0,51.0,0.7183098591549296,207.0,159.0,0.7681159420289855,6.0,3.0,0.5,0.0,0.0,0.0,-2.539999999999992,0.0,31,36,0.32291666666666663,0.5925925925925926,1.0,0.5,0.41157731157731164,0.4335023326144863,0.46333333333333326,0.31870808929632455,0.580767345007485,0.5519428413506549,0.85,0.7209150326797387
2021-10-16,"Las Vegas, Nevada, USA    ",Aspen Ladd,Norma Dumont,L,Women's Featherweight,N,0,0, 9-2-0,167.64000000000001,145 lbs.,167.64000000000001,Orthodox,1995-03-01, 7-1-0,170.18,145 lbs.,170.18,Orthodox,1990-10-01,110.0,33.0,0.3,149.0,65.0,0.436241610738255,166.0,86.0,0.5180722891566265,201.0,113.0,0.5621890547263682,5.0,0.0,0.0,1.0,1.0,1.0,-2.539999999999992,-2.539999999999992,27,31,0.563758389261745,0.7,0.0,1.0,0.4446412033306474,0.4666848784602407,0.4833333333333333,0.38888888888888884,0.3894231782595604,0.6105405790900015,0.9199999999999999,1.0
2021-10-16,"Las Vegas, Nevada, USA    ",Andrei Arlovski,Carlos Felipe,W,Heavyweight,N,0,0, 32-20-0 (2 NC),190.5,240 lbs.,195.58,Orthodox,1979-02-04, 11-2-0,182.88,245 lbs.,190.5,Orthodox,1995-01-12,172.0,83.0,0.48255813953488375,172.0,73.0,0.42441860465116277,173.0,84.0,0.48554913294797686,172.0,73.0,0.42441860465116277,0.0,0.0,0.0,0.0,0.0,0.0,7.6200000000000045,5.0800000000000125,43,27,0.5755813953488372,0.5174418604651163,1.0,1.0,0.4431851477115387,0.4590377960495381,0.09670781893004116,0.0,0.5501565016543852,0.49658814526389583,0.8317460317460318,0.8928571428571428
2021-10-16,"Las Vegas, Nevada, USA    ",Manon Fiorot,Mayra Bueno Silva,W,Women's Flyweight,N,0,0, 8-1-0,170.18,125 lbs.,165.1,Orthodox,1990-02-17, 7-2-1,167.64000000000001,125 lbs.,167.64000000000001,Orthodox,1991-08-22,267.0,91.0,0.3408239700374532,111.0,48.0,0.43243243243243246,291.0,112.0,0.3848797250859107,156.0,92.0,0.5897435897435898,6.0,2.0,0.3333333333333333,0.0,0.0,0.0,2.539999999999992,-2.5400000000000205,32,30,0.5675675675675675,0.6591760299625469,1.0,0.6666666666666667,0.5091860465116279,0.47055100293542074,1.0,0.0,0.8006172839506173,0.43570062977957713,1.0,0.6666666666666667
2021-10-16,"Las Vegas, Nevada, USA    ",Nate Landwehr,Ludovit Klein,W,Featherweight,N,2,0, 15-4-0,175.26,145 lbs.,182.88,Southpaw,1988-06-06, 17-4-0,170.18,145 lbs.,182.88,Southpaw,1995-02-22,130.0,71.0,0.5461538461538461,85.0,42.0,0.49411764705882355,163.0,103.0,0.6319018404907976,87.0,44.0,0.5057471264367817,2.0,1.0,0.5,2.0,0.0,0.0,5.079999999999984,0.0,33,27,0.5058823529411764,0.4538461538461539,1.0,0.5,0.5305250305250305,0.6077817531305904,0.0,0.2857142857142857,0.4859335038363171,0.4450549450549451,0.6410256410256411,1.0
2021-10-16,"Las Vegas, Nevada, USA    ",Andrew Sanchez,Bruno Silva,L,Middleweight,N,0,0, 13-7-0,185.42000000000002,185 lbs.,187.96,Orthodox,1988-04-08, 21-6-0,182.88,185 lbs.,187.96,Orthodox,1989-07-13,53.0,33.0,0.6226415094339622,123.0,70.0,0.5691056910569106,117.0,86.0,0.7350427350427351,155.0,100.0,0.6451612903225806,12.0,7.0,0.5833333333333334,1.0,0.0,0.0,2.5400000000000205,0.0,34,32,0.43089430894308944,0.37735849056603776,1.0,0.41666666666666663,0.4688853289399398,0.5189208058909988,0.17539682539682538,0.24242424242424243,0.5232819697455899,0.56396696846438,1.0,0.9242424242424242
2021-10-16,"Las Vegas, Nevada, USA    ",Danny Roberts,Ramazan Emeev,W,Welterweight,N,0,1, 18-5-0,185.42000000000002,170 lbs.,187.96,Southpaw,1987-07-14, 20-5-0,177.8,170 lbs.,193.04,Southpaw,1987-05-23,94.0,34.0,0.3617021276595745,79.0,40.0,0.5063291139240507,102.0,42.0,0.4117647058823529,112.0,67.0,0.5982142857142857,3.0,1.0,0.3333333333333333,7.0,2.0,0.2857142857142857,7.6200000000000045,-5.079999999999984,34,34,0.49367088607594933,0.6382978723404256,0.7142857142857143,0.6666666666666667,0.44112231966577814,0.45195727718792716,0.0125,0.34259259259259256,0.47830940387993337,0.660762292611259,0.6171428571428571,0.6
2021-10-16,"Las Vegas, Nevada, USA    ",Loopy Godinez,Luana Carolina,L,Women's Flyweight,N,0,0, 7-2-0,157.48,115 lbs.,154.94,Orthodox,1993-09-06, 8-2-0,167.64000000000001,125 lbs.,175.26,Orthodox,1993-06-11,54.0,23.0,0.42592592592592593,107.0,53.0,0.4953271028037383,76.0,45.0,0.5921052631578947,141.0,86.0,0.6099290780141844,15.0,2.0,0.13333333333333333,0.0,0.0,0.0,-10.160000000000025,-20.319999999999993,28,28,0.5046728971962617,0.5740740740740741,1.0,0.8666666666666667,0.6933471933471933,0.5079992471296819,0.5833333333333334,0.0,0.7064544650751547,0.3968071745358923,0.9285714285714286,0.9166666666666666
2021-10-16,"Las Vegas, Nevada, USA    ",Danaa Batgerel,Brandon Davis,W,Bantamweight,N,0,0, 10-2-0,170.18,135 lbs.,177.8,Orthodox,1989-07-04, 10-9-0,177.8,135 lbs.,182.88,Orthodox,1990-05-08,51.0,22.0,0.43137254901960786,27.0,7.0,0.25925925925925924,51.0,22.0,0.43137254901960786,27.0,7.0,0.25925925925925924,0.0,0.0,0.0,0.0,0.0,0.0,-7.6200000000000045,-5.079999999999984,32,31,0.7407407407407407,0.5686274509803921,1.0,1.0,0.4504611330698287,0.37383567392701483,0.0,0.3469387755102041,0.5807482494707702,0.5412753646225329,0.8571428571428571,0.5965986394557824
2021-10-09,"Las Vegas, Nevada, USA    ",Mackenzie Dern,Marina Rodriguez,L,Women's Strawweight,N,1,1, 11-2-0,162.56,115 lbs.,160.02,Orthodox,1993-03-24, 15-1-2,167.64000000000001,115 lbs.,165.1,Orthodox,1987-04-29,174.0,49.0,0.28160919540229884,279.0,144.0,0.5161290322580645,209.0,80.0,0.3827751196172249,284.0,148.0,0.5211267605633803,8.0,1.0,0.125,0.0,0.0,0.0,-5.0800000000000125,-5.079999999999984,29,34,0.4838709677419355,0.7183908045977012,1.0,0.875,0.4347590525238308,0.4708475009390152,0.09523809523809523,0.03571428571428571,0.5891101316485502,0.5549092367034487,0.7142857142857143,0.584920634920635
2021-10-09,"Las Vegas, Nevada, USA    ",Randy Brown,Jared Gooden,W,Welterweight,N,0,0, 14-4-0,190.5,170 lbs.,198.12,Orthodox,1990-07-08, 18-7-0,182.88,170 lbs.,195.58,Orthodox,1993-12-05,235.0,115.0,0.48936170212765956,156.0,81.0,0.5192307692307693,237.0,117.0,0.4936708860759494,162.0,87.0,0.5370370370370371,1.0,0.0,0.0,0.0,0.0,0.0,7.6200000000000045,2.539999999999992,31,28,0.4807692307692307,0.5106382978723405,1.0,1.0,0.47783163165948345,0.46702086631754147,0.41666666666666663,0.6666666666666666,0.5582724985582413,0.48466186381594234,0.7672077922077922,0.9333333333333332
2021-10-09,"Las Vegas, Nevada, USA    ",Tim Elliott,Matheus Nicolau,L,Flyweight,N,0,0, 18-12-1,170.18,125 lbs.,167.64000000000001,Orthodox,1986-12-24, 17-3-1,167.64000000000001,125 lbs.,167.64000000000001,Orthodox,1993-01-06,215.0,70.0,0.32558139534883723,109.0,64.0,0.5871559633027523,255.0,105.0,0.4117647058823529,176.0,128.0,0.7272727272727273,10.0,1.0,0.1,1.0,1.0,1.0,2.539999999999992,0.0,35,29,0.4128440366972477,0.6744186046511628,0.0,0.9,0.49203470378859593,0.51245703566839,0.5341036741036741,0.34444444444444444,0.5480319619601722,0.6966004571983841,0.6826839826839827,1.0
2021-10-09,"Las Vegas, Nevada, USA    ",Sabina Mazo,Mariya Agapova,L,Women's Flyweight,N,0,1, 9-3-0,170.18,125 lbs.,177.8,Southpaw,1997-03-25, 10-2-0,167.64000000000001,125 lbs.,172.72,Southpaw,1997-04-07,159.0,62.0,0.389937106918239,164.0,93.0,0.5670731707317073,161.0,63.0,0.391304347826087,170.0,99.0,0.5823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,2.539999999999992,5.0800000000000125,25,25,0.43292682926829273,0.610062893081761,1.0,1.0,0.46111817869093413,0.5179765886287626,0.2,0.5,0.5871866916286701,0.4947916666666667,0.711111111111111,0.5
2021-10-09,"Las Vegas, Nevada, USA    ",Chris Gutierrez,Felipe Colares,W,Bantamweight,N,0,0, 17-3-2,175.26,145 lbs.,170.18,Orthodox,1991-04-22, 10-3-0,172.72,135 lbs.,175.26,Orthodox,1994-03-31,144.0,96.0,0.6666666666666666,147.0,41.0,0.2789115646258503,165.0,115.0,0.696969696969697,178.0,70.0,0.39325842696629215,3.0,0.0,0.0,7.0,1.0,0.14285714285714285,2.539999999999992,-5.079999999999984,30,28,0.7210884353741497,0.33333333333333337,0.8571428571428572,1.0,0.5699681626472425,0.4512009002074112,0.4166666666666667,0.2375,0.6126348687623198,0.3860141470295626,0.5934065934065934,0.45
2021-10-09,"Las Vegas, Nevada, USA    ",Alexandr Romanov,Jared Vanderaa,W,Heavyweight,N,0,0, 15-0-0,187.96,262 lbs.,190.5,Orthodox,1990-12-11, 12-6-0,193.04,260 lbs.,203.2,Orthodox,1992-05-12,78.0,56.0,0.717948717948718,23.0,13.0,0.5652173913043478,103.0,78.0,0.7572815533980582,31.0,19.0,0.6129032258064516,7.0,5.0,0.7142857142857143,0.0,0.0,0.0,-5.079999999999984,-12.699999999999989,31,29,0.4347826086956522,0.28205128205128205,1.0,0.2857142857142857,0.6116887006374877,0.5147849462365591,0.6333333333333333,0.0,0.4557297109021247,0.39413265306122447,0.7333333333333334,0.5
2021-10-09,"Las Vegas, Nevada, USA    ",Charles Rosa,Damon Jackson,L,Featherweight,N,0,2, 14-6-0,175.26,145 lbs.,175.26,Switch,1986-08-24, 19-4-1 (1 NC),180.34,145 lbs.,180.34,Switch,1988-08-08,87.0,34.0,0.39080459770114945,87.0,41.0,0.47126436781609193,181.0,116.0,0.6408839779005525,101.0,53.0,0.5247524752475248,3.0,2.0,0.6666666666666666,12.0,6.0,0.5,-5.0800000000000125,-5.0800000000000125,35,33,0.5287356321839081,0.6091954022988506,0.5,0.33333333333333337,0.4353291576575769,0.3795774563495392,0.275,0.15,0.44113666187669576,0.4154310017467912,0.3571428571428571,0.7644444444444444
2021-10-09,"Las Vegas, Nevada, USA    ",Steve Garcia,Charlie Ontiveros,W,Lightweight,N,0,0, 12-4-0,182.88,155 lbs.,190.5,Switch,1992-05-22, 11-8-0,187.96,185 lbs.,198.12,Switch,1991-07-04,49.0,34.0,0.6938775510204082,23.0,7.0,0.30434782608695654,87.0,70.0,0.8045977011494253,34.0,15.0,0.4411764705882353,5.0,3.0,0.6,0.0,0.0,0.0,-5.0800000000000125,-7.6200000000000045,29,30,0.6956521739130435,0.30612244897959184,1.0,0.4,0.5384615384615384,1.0,1.0,0.0,0.3571428571428571,0.08333333333333337,1.0,0.0
2021-10-02,"Las Vegas, Nevada, USA    ",Thiago Santos,Johnny Walker,W,Light Heavyweight,N,0,0, 22-9-0,187.96,205 lbs.,193.04,Orthodox,1984-01-07, 18-6-0,198.12,205 lbs.,208.28,Orthodox,1992-03-30,105.0,44.0,0.41904761904761906,130.0,48.0,0.36923076923076925,105.0,44.0,0.41904761904761906,130.0,48.0,0.36923076923076925,1.0,0.0,0.0,0.0,0.0,0.0,-10.159999999999997,-15.240000000000009,38,30,0.6307692307692307,0.5809523809523809,1.0,1.0,0.46900988971939933,0.7040151515151516,0.17913832199546484,0.0,0.5927535417705639,0.5295215640043226,0.7877769056340485,0.6875
2021-10-02,"Las Vegas, Nevada, USA    ",Kevin Holland,Kyle Daukaus,NC,Middleweight,N,0,3, 21-7-0 (1 NC),190.5,185 lbs.,205.74,Southpaw,1992-11-05, 10-2-0 (1 NC),190.5,185 lbs.,193.04,Southpaw,1993-02-27,7.0,3.0,0.42857142857142855,13.0,9.0,0.6923076923076923,28.0,24.0,0.8571428571428571,25.0,19.0,0.76,0.0,0.0,0.0,5.0,1.0,0.2,0.0,12.700000000000017,29,29,0.3076923076923077,0.5714285714285714,0.8,1.0,0.6217212025097588,0.4840868250400989,0.3611111111111111,0.29523809523809524,0.4748375794035187,0.4057953414389058,0.6392151557592735,0.8333333333333334
2021-10-02,"Las Vegas, Nevada, USA    ",Alex Oliveira,Niko Price,L,Welterweight,N,0,0, 22-11-1 (2 NC),180.34,170 lbs.,193.04,Orthodox,1988-02-21, 15-5-0 (2 NC),182.88,170 lbs.,193.04,Orthodox,1989-09-29,112.0,65.0,0.5803571428571429,116.0,64.0,0.5517241379310345,131.0,83.0,0.6335877862595419,167.0,108.0,0.6467065868263473,2.0,1.0,0.5,3.0,1.0,0.3333333333333333,-2.539999999999992,0.0,34,32,0.4482758620689655,0.4196428571428571,0.6666666666666667,0.5,0.5088051938345683,0.40874675677583494,0.2353977272727273,0.10769230769230768,0.42143420270242143,0.4711221092470421,0.6891666666666667,0.7948717948717949
2021-10-02,"Las Vegas, Nevada, USA    ",Misha Cirkunov,Krzysztof Jotko,L,Middleweight,N,0,0, 15-7-0,190.5,205 lbs.,195.58,Southpaw,1987-02-27, 23-5-0,185.42000000000002,185 lbs.,195.58,Southpaw,1989-08-19,91.0,41.0,0.45054945054945056,95.0,41.0,0.43157894736842106,106.0,55.0,0.5188679245283019,115.0,56.0,0.48695652173913045,17.0,5.0,0.29411764705882354,3.0,1.0,0.3333333333333333,5.079999999999984,0.0,35,32,0.5684210526315789,0.5494505494505495,0.6666666666666667,0.7058823529411764,0.5198997458098943,0.44424446820906865,0.375,0.32568027210884354,0.49122258198631774,0.5813437611970367,0.85,0.8980442176870749
2021-10-02,"Las Vegas, Nevada, USA    ",Joe Solecki,Jared Gordon,L,Lightweight,N,0,0, 11-3-0,175.26,155 lbs.,177.8,Orthodox,1993-08-27, 18-4-0,175.26,145 lbs.,172.72,Orthodox,1988-09-06,69.0,38.0,0.5507246376811594,86.0,51.0,0.5930232558139535,102.0,70.0,0.6862745098039216,122.0,83.0,0.680327868852459,7.0,4.0,0.5714285714285714,2.0,1.0,0.5,0.0,5.0800000000000125,28,33,0.40697674418604646,0.4492753623188406,0.5,0.4285714285714286,0.6341269841269842,0.5454146190415226,0.35000000000000003,0.3058035714285714,0.5263559969442322,0.5914444644881861,1.0,0.625
2021-10-02,"Las Vegas, Nevada, USA    ",Antonina Shevchenko,Casey O'Neill,L,Women's Flyweight,N,0,0, 9-4-0,172.72,125 lbs.,170.18,Orthodox,1984-11-20, 8-0-0,167.64000000000001,125 lbs.,175.26,Orthodox,1997-10-07,63.0,40.0,0.6349206349206349,110.0,52.0,0.4727272727272727,85.0,58.0,0.6823529411764706,209.0,128.0,0.6124401913875598,1.0,0.0,0.0,8.0,3.0,0.375,5.079999999999984,-5.079999999999984,37,24,0.5272727272727273,0.3650793650793651,0.625,1.0,0.5626207935581334,0.6354879160966712,0.2222222222222222,0.5833333333333333,0.49513508775845866,0.3989010989010989,0.49444444444444446,0.8
