date,location,weight_class,title_bout,winner,red_Fighter,blue_Fighter,red_KD,blue_KD,red_Sig. str.,blue_Sig. str.,red_Sig. str. %,blue_Sig. str. %,red_Total str.,blue_Total str.,red_Td,blue_Td,red_Td %,blue_Td %,red_Sub. att,blue_Sub. att,red_Rev.,blue_Rev.,red_Ctrl,blue_Ctrl,red_Height,red_Weight,red_Reach,red_STANCE,red_DOB,red_SLpM,red_Str. Acc.,red_SApM,red_Str. Def,red_TD Avg.,red_TD Acc.,red_TD Def.,red_Sub. Avg.,red_record,blue_Height,blue_Weight,blue_Reach,blue_STANCE,blue_DOB,blue_SLpM,blue_Str. Acc.,blue_SApM,blue_Str. Def,blue_TD Avg.,blue_TD Acc.,blue_TD Def.,blue_Sub. Avg.,blue_record
"September 26, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates    ",Featherweight,N,L,Shane Young,Ludovit Klein,0,1,4 of 7,9 of 13,57%,69%,4 of 7,9 of 13,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:03,"5' 8""",145 lbs.,"72""",Orthodox,"Jul 31, 1993",5.24,40%,5.51,52%,0.63,18%,65%,0.0, 13-7-0,"5' 7""",155 lbs.,"72""",Southpaw,"Feb 22, 1995",3.44,54%,3.67,49%,1.22,40%,81%,0.0, 19-4-1
"September 26, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates    ",Light Heavyweight,N,W,William Knight,Aleksa Camur,0,0,38 of 54,17 of 30,70%,56%,58 of 77,59 of 72,4 of 5,1 of 4,80%,25%,1,0,1,0,6:39,5:26,"5' 10""",205 lbs.,"73""",Orthodox,"Apr 03, 1988",2.62,56%,3.30,35%,1.78,40%,48%,0.4, 11-5-0,"6' 1""",205 lbs.,"74""",Orthodox,"Sep 25, 1995",4.78,59%,3.15,60%,0.59,25%,50%,0.0, 6-2-0
"September 26, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates    ",Heavyweight,N,W,Juan Espino,Jeff Hughes,0,0,10 of 17,0 of 1,58%,0%,21 of 29,0 of 1,5 of 7,0 of 0,71%,---,1,0,0,0,2:36,0:00,"6' 3""",255 lbs.,"80""",,"Oct 09, 1980",2.38,70%,1.95,40%,8.93,78%,50%,2.4, 11-2-0,"6' 2""",250 lbs.,"77""",Orthodox,"May 17, 1988",3.95,51%,3.67,60%,0.71,50%,45%,0.0, 10-4-0 (1 NC)
"September 26, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates    ",Light Heavyweight,N,L,Khadis Ibragimov,Danilo Marques,0,0,19 of 46,16 of 22,41%,72%,36 of 65,19 of 26,0 of 0,4 of 16,---,25%,1,0,1,0,1:30,7:16,"6' 3""",205 lbs.,"78""",Orthodox,"May 21, 1995",3.55,49%,4.26,47%,0.97,30%,80%,0.3, 8-4-0,"6' 6""",205 lbs.,"77""",Orthodox,"Dec 26, 1985",1.44,79%,2.52,52%,3.93,28%,0%,0.8, 11-4-0
"September 19, 2020","Las Vegas, Nevada, USA    ",Welterweight,N,W,Colby Covington,Tyron Woodley,0,0,78 of 143,34 of 83,54%,40%,232 of 311,67 of 116,3 of 8,1 of 1,37%,100%,0,0,0,0,12:01,0:14,"5' 11""",170 lbs.,"72""",Orthodox,"Feb 22, 1988",4.10,39%,3.05,55%,4.05,45%,72%,0.2, 17-3-0,"5' 9""",170 lbs.,"74""",Orthodox,"Apr 07, 1982",2.36,48%,2.76,54%,1.06,40%,87%,0.4, 19-7-1
"September 19, 2020","Las Vegas, Nevada, USA    ",Welterweight,N,NC,Donald Cerrone,Niko Price,0,0,113 of 230,150 of 312,49%,48%,113 of 230,167 of 330,0 of 5,0 of 1,0%,0%,0,0,0,0,0:50,0:47,"6' 1""",155 lbs.,"73""",Orthodox,"Mar 29, 1983",4.41,46%,4.48,53%,1.16,33%,73%,1.2, 36-17-0 (2 NC),"6' 0""",170 lbs.,"76""",Orthodox,"Sep 29, 1989",5.48,42%,5.57,48%,0.70,20%,64%,0.7, 15-6-0 (2 NC)
"September 19, 2020","Las Vegas, Nevada, USA    ",Middleweight,N,W,Khamzat Chimaev,Gerald Meerschaert,1,0,4 of 6,0 of 1,66%,0%,4 of 6,0 of 1,0 of 0,0 of 0,---,---,0,0,0,0,0:02,0:00,"6' 2""",170 lbs.,"75""",Orthodox,"May 01, 1994",7.30,59%,3.98,41%,3.98,57%,100%,3.5, 12-0-0,"6' 1""",185 lbs.,"77""",Southpaw,"Dec 18, 1987",3.11,43%,3.47,52%,2.12,37%,29%,1.7, 35-16-0
"September 19, 2020","Las Vegas, Nevada, USA    ",Light Heavyweight,N,W,Johnny Walker,Ryan Spann,0,2,26 of 30,7 of 13,86%,53%,30 of 34,10 of 16,0 of 0,2 of 2,---,100%,0,0,1,0,0:40,1:46,"6' 6""",205 lbs.,"82""",Orthodox,"Mar 30, 1992",3.38,60%,2.60,42%,0.41,100%,58%,1.2, 20-7-0,"6' 5""",205 lbs.,"79""",Orthodox,"Aug 24, 1991",3.28,44%,3.32,48%,1.64,37%,45%,1.9, 21-8-0
"September 19, 2020","Las Vegas, Nevada, USA    ",Women's Strawweight,N,W,Mackenzie Dern,Randa Markos,0,0,9 of 13,3 of 5,69%,60%,11 of 17,7 of 10,0 of 0,0 of 0,---,---,5,0,1,0,1:45,1:36,"5' 4""",115 lbs.,"63""",Orthodox,"Mar 24, 1993",3.02,36%,4.39,52%,0.61,11%,40%,1.8, 12-3-0,"5' 4""",115 lbs.,"63""",Orthodox,"Aug 10, 1985",2.97,43%,3.10,58%,1.12,28%,52%,0.2, 11-12-1
"September 19, 2020","Las Vegas, Nevada, USA    ",Middleweight,N,W,Kevin Holland,Darren Stewart,0,0,74 of 129,57 of 110,57%,51%,163 of 223,97 of 159,0 of 3,3 of 8,0%,37%,0,0,0,0,3:35,4:09,"6' 3""",170 lbs.,"81""",Orthodox,"Nov 05, 1992",4.12,52%,2.98,52%,0.84,41%,50%,0.5, 24-9-0 (1 NC),"6' 0""",205 lbs.,"74""",Orthodox,"Dec 30, 1990",3.05,45%,3.29,48%,1.75,45%,67%,0.1, 12-8-0 (2 NC)
"September 19, 2020","Las Vegas, Nevada, USA    ",Flyweight,N,L,Jordan Espinosa,David Dvorak,0,0,50 of 162,68 of 146,30%,46%,50 of 162,69 of 147,0 of 1,0 of 1,0%,0%,0,0,0,0,0:00,0:04,"5' 6""",125 lbs.,"69""",Orthodox,"Nov 08, 1989",4.22,52%,2.94,57%,0.75,28%,70%,0.2, 15-9-0 (1 NC),"5' 5""",125 lbs.,"68""",Orthodox,"Jun 05, 1992",3.47,42%,3.21,59%,0.48,28%,81%,0.2, 20-5-0
"September 19, 2020","Las Vegas, Nevada, USA    ",Featherweight,N,L,Mirsad Bektic,Damon Jackson,0,0,13 of 21,12 of 26,61%,46%,76 of 102,20 of 34,7 of 9,0 of 0,77%,---,0,7,0,1,9:24,0:56,"5' 8""",145 lbs.,"70""",Orthodox,"Feb 16, 1991",2.43,41%,1.80,57%,3.98,52%,92%,0.4, 13-4-0,"5' 11""",145 lbs.,"71""",Switch,"Aug 08, 1988",2.78,40%,2.92,51%,2.35,38%,40%,1.8, 22-5-1 (1 NC)
"September 19, 2020","Las Vegas, Nevada, USA    ",Women's Flyweight,N,W,Mayra Bueno Silva,Mara Romero Borella,0,0,2 of 7,6 of 9,28%,66%,3 of 8,15 of 21,0 of 0,1 of 2,---,50%,1,0,0,0,0:00,2:00,"5' 6""",135 lbs.,"66""",Orthodox,"Aug 22, 1991",4.20,54%,4.71,58%,0.38,50%,67%,1.5, 10-2-1,"5' 6""",125 lbs.,"69""",Orthodox,"Jun 03, 1986",2.54,37%,2.48,71%,1.83,44%,66%,0.2, 12-9-0 (2 NC)
"September 19, 2020","Las Vegas, Nevada, USA    ",Women's Bantamweight,N,W,Jessica-Rose Clark,Sarah Alpar,0,0,76 of 106,12 of 30,71%,40%,124 of 175,26 of 44,1 of 1,2 of 11,100%,18%,0,0,0,0,8:18,3:28,"5' 5""",135 lbs.,"64""",Orthodox,"Nov 28, 1987",4.02,52%,3.59,59%,1.76,52%,63%,0.3, 11-8-0 (1 NC),"5' 4""",135 lbs.,"63""",Southpaw,"Jun 01, 1991",2.36,44%,6.06,38%,1.61,26%,20%,0.4, 9-6-0
"September 19, 2020","Las Vegas, Nevada, USA    ",Featherweight,N,W,Darrick Minner,TJ Laramie,0,0,15 of 17,0 of 4,88%,0%,18 of 20,0 of 4,0 of 0,0 of 1,---,0%,1,0,0,0,0:07,0:23,"5' 7""",145 lbs.,"69""",Orthodox,"Apr 28, 1990",2.63,65%,2.28,35%,2.40,72%,66%,2.7, 26-14-0,"5' 6""",145 lbs.,"66""",Orthodox,"Oct 15, 1997",1.49,50%,2.64,38%,1.44,33%,40%,0.0, 12-5-0
"September 19, 2020","Las Vegas, Nevada, USA    ",Bantamweight,N,L,Journey Newson,Randy Costa,0,1,1 of 5,4 of 6,20%,66%,1 of 5,4 of 6,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:02,"5' 5""",135 lbs.,"67""",Orthodox,"Mar 07, 1989",2.64,32%,2.57,64%,0.56,16%,43%,0.3, 10-5-0 (1 NC),"5' 9""",135 lbs.,"73""",Switch,"Jul 06, 1994",6.53,46%,7.58,58%,0.00,0%,50%,0.0, 6-4-0
"September 19, 2020","Las Vegas, Nevada, USA    ",Bantamweight,N,W,Andre Ewell,Irwin Rivera,0,0,123 of 299,81 of 176,41%,46%,124 of 301,85 of 180,0 of 0,1 of 9,---,11%,0,0,0,1,0:48,0:18,"5' 8""",145 lbs.,"75""",Southpaw,"Jan 21, 1988",4.28,40%,4.87,51%,0.36,75%,72%,0.1, 17-9-0,"5' 6""",135 lbs.,"67""",Southpaw,"Feb 14, 1989",3.36,44%,5.07,57%,1.00,16%,70%,0.0, 10-6-0
"September 19, 2020","Las Vegas, Nevada, USA    ",Bantamweight,N,W,Tyson Nam,Jerome Rivera,1,0,36 of 72,30 of 80,50%,37%,36 of 72,31 of 81,0 of 0,0 of 0,---,---,0,0,0,0,0:23,0:00,"5' 7""",125 lbs.,"68""",Orthodox,"Oct 06, 1983",3.49,32%,5.44,63%,0.00,0%,100%,0.0, 21-13-1,"5' 10""",125 lbs.,"72""",Southpaw,"Apr 22, 1995",3.21,33%,2.60,51%,0.00,0%,40%,0.0, 10-6-0
"September 12, 2020","Las Vegas, Nevada, USA    ",Women's Strawweight,N,W,Michelle Waterson-Gomez,Angela Hill,0,0,128 of 324,131 of 261,39%,50%,162 of 361,146 of 278,1 of 18,0 of 0,5%,---,0,0,0,0,4:03,2:10,"5' 3""",115 lbs.,"62""",Orthodox,"Jan 06, 1986",3.63,46%,4.01,51%,1.40,33%,72%,0.7, 18-11-0,"5' 3""",115 lbs.,"64""",Orthodox,"Jan 12, 1985",5.68,49%,4.97,62%,0.58,29%,77%,0.1, 15-12-0
"September 12, 2020","Las Vegas, Nevada, USA    ",Lightweight,N,W,Ottman Azaitar,Khama Worthy,0,0,16 of 22,1 of 9,72%,11%,16 of 22,1 of 9,0 of 0,0 of 0,---,---,0,0,0,0,0:06,0:00,"5' 8""",155 lbs.,"71""",Switch,"Feb 20, 1990",6.97,54%,2.63,63%,0.00,0%,100%,0.0, 13-1-0,"5' 11""",155 lbs.,"74""",Orthodox,"Oct 15, 1986",4.18,48%,4.45,46%,0.00,0%,57%,0.7, 16-9-0
"September 12, 2020","Las Vegas, Nevada, USA    ",Women's Flyweight,N,W,Roxanne Modafferi,Andrea Lee,0,0,60 of 169,97 of 189,35%,51%,129 of 267,118 of 210,4 of 7,3 of 4,57%,75%,0,0,0,2,4:49,1:37,"5' 7""",125 lbs.,"69""",Orthodox,"Sep 24, 1982",3.35,30%,5.70,51%,1.35,23%,30%,0.1, 25-21-0,"5' 6""",125 lbs.,"69""",Orthodox,"Feb 11, 1989",5.13,48%,3.59,64%,2.04,57%,54%,0.6, 13-7-0
"September 12, 2020","Las Vegas, Nevada, USA    ",Light Heavyweight,N,W,Ed Herman,Mike Rodriguez,0,2,40 of 73,89 of 124,54%,71%,51 of 84,114 of 149,2 of 4,0 of 1,50%,0%,1,0,1,0,4:09,3:16,"6' 1""",205 lbs.,"77""",Orthodox,"Oct 02, 1980",3.31,48%,3.71,42%,1.96,47%,59%,1.0, 27-16-0 (1 NC),"6' 4""",205 lbs.,"82""",Southpaw,"Nov 28, 1988",4.35,53%,4.24,41%,0.00,0%,37%,0.0, 11-7-0 (1 NC)
"September 12, 2020","Las Vegas, Nevada, USA    ",Lightweight,N,W,Bobby Green,Alan Patrick,0,0,61 of 95,19 of 69,64%,27%,109 of 149,38 of 89,4 of 6,1 of 6,66%,16%,0,0,0,0,7:31,1:43,"5' 10""",155 lbs.,"71""",Orthodox,"Sep 09, 1986",5.97,51%,3.67,62%,1.28,37%,72%,0.3, 29-14-1 (1 NC),"5' 11""",155 lbs.,"74""",Southpaw,"Jul 19, 1983",1.82,40%,2.95,43%,3.01,33%,43%,0.3, 15-4-0 (1 NC)
"September 12, 2020","Las Vegas, Nevada, USA    ",Featherweight,N,W,Billy Quarantillo,Kyle Nelson,1,0,79 of 150,56 of 114,52%,49%,112 of 185,62 of 120,2 of 6,0 of 4,33%,0%,0,0,0,0,3:28,1:27,"5' 10""",145 lbs.,"70""",Orthodox,"Dec 08, 1988",7.86,58%,5.79,40%,1.51,23%,58%,1.2, 17-5-0,"5' 11""",145 lbs.,"71""",Switch,"Apr 20, 1991",2.85,44%,4.89,45%,1.71,23%,63%,1.0, 13-5-1
"September 12, 2020","Las Vegas, Nevada, USA    ",Women's Bantamweight,N,L,Julia Avila,Sijara Eubanks,0,0,34 of 87,53 of 107,39%,49%,66 of 128,107 of 171,1 of 1,3 of 7,100%,42%,0,3,0,1,1:54,10:12,"5' 7""",135 lbs.,"68""",Orthodox,"May 11, 1988",3.18,44%,2.86,55%,0.67,33%,61%,0.3, 9-2-0,"5' 4""",125 lbs.,"67""",Orthodox,"Apr 27, 1985",4.30,43%,3.43,57%,1.90,44%,66%,0.3, 8-7-0
"September 12, 2020","Las Vegas, Nevada, USA    ",Lightweight,N,NC,Roosevelt Roberts,Kevin Croom,0,1,2 of 5,5 of 6,40%,83%,2 of 5,5 of 6,0 of 1,0 of 0,0%,---,0,1,0,0,0:00,0:15,"6' 2""",155 lbs.,"73""",Orthodox,"Feb 11, 1994",3.14,44%,3.12,53%,1.44,29%,58%,0.9, 10-3-0 (1 NC),"5' 11""",135 lbs.,"73""",Orthodox,"Jul 15, 1987",2.65,34%,3.10,41%,0.48,5%,30%,0.5, 21-15-0 (1 NC)
"September 12, 2020","Las Vegas, Nevada, USA    ",Heavyweight,N,W,Alexandr Romanov,Roque Martinez,0,0,55 of 147,7 of 15,37%,46%,60 of 160,29 of 41,4 of 4,0 of 0,100%,---,2,0,0,0,8:15,0:00,"6' 2""",262 lbs.,"75""",Southpaw,"Dec 11, 1990",3.62,50%,2.00,46%,4.96,52%,20%,1.1, 16-2-0,"5' 10""",250 lbs.,"72""",Orthodox,"Mar 04, 1986",3.28,53%,4.90,56%,0.38,50%,53%,0.4, 15-8-2
"September 12, 2020","Las Vegas, Nevada, USA    ",Catch Weight,N,L,Brok Weaver,Jalin Turner,0,2,56 of 80,66 of 152,70%,43%,60 of 85,70 of 156,1 of 6,1 of 1,16%,100%,0,1,1,0,0:28,1:47,"6' 0""",155 lbs.,"73""",Southpaw,"Dec 05, 1991",4.78,64%,4.35,46%,0.41,10%,66%,0.4, 15-6-0,"6' 3""",155 lbs.,"77""",Southpaw,"May 18, 1995",5.63,46%,3.79,43%,0.89,66%,74%,1.6, 13-6-0
"September 12, 2020","Las Vegas, Nevada, USA    ",Welterweight,N,W,Bryan Barberena,Anthony Ivy,0,0,63 of 126,36 of 84,50%,42%,175 of 250,54 of 105,0 of 1,5 of 24,0%,20%,2,0,0,0,1:57,5:50,"6' 0""",170 lbs.,"72""",Southpaw,"May 03, 1989",5.81,48%,4.83,44%,0.15,25%,54%,0.3, 18-10-0,"6' 2""",185 lbs.,"74""",Orthodox,"Jan 23, 1990",2.50,42%,4.57,51%,4.69,20%,100%,0.0, 8-4-0
"September 12, 2020","Las Vegas, Nevada, USA    ",Women's Flyweight,N,W,Sabina Mazo,Justine Kish,1,0,131 of 275,93 of 210,47%,44%,131 of 275,94 of 212,0 of 0,1 of 3,---,33%,1,0,0,0,0:14,0:32,"5' 7""",125 lbs.,"70""",Orthodox,"Mar 25, 1997",6.10,43%,4.35,57%,0.65,80%,59%,0.2, 9-4-0,"5' 5""",125 lbs.,"64""",Orthodox,"Apr 13, 1988",4.51,48%,4.59,57%,0.87,33%,50%,0.1, 7-4-0
"September 05, 2020","Las Vegas, Nevada, USA    ",Heavyweight,N,W,Alistair Overeem,Augusto Sakai,0,0,92 of 114,99 of 173,80%,57%,106 of 131,120 of 196,3 of 3,0 of 0,100%,---,0,0,0,0,5:29,2:22,"6' 4""",265 lbs.,"80""",Orthodox,"May 17, 1980",3.67,64%,2.44,57%,1.42,55%,73%,0.8, 47-19-0 (1 NC),"6' 3""",265 lbs.,"77""",Orthodox,"May 09, 1991",4.60,49%,3.83,48%,0.23,40%,56%,0.0, 16-5-1
"September 05, 2020","Las Vegas, Nevada, USA    ",Light Heavyweight,N,W,Ovince Saint Preux,Alonzo Menifield,1,0,33 of 80,19 of 40,41%,47%,33 of 80,21 of 43,0 of 0,0 of 2,---,0%,0,0,0,0,0:03,0:36,"6' 3""",205 lbs.,"80""",Southpaw,"Apr 08, 1983",2.71,47%,3.14,46%,1.15,38%,66%,0.5, 26-17-0,"6' 0""",205 lbs.,"76""",Orthodox,"Oct 18, 1987",3.88,57%,3.04,52%,0.67,30%,75%,0.2, 13-3-1
"September 05, 2020","Las Vegas, Nevada, USA    ",Welterweight,N,W,Michel Pereira,Zelim Imadaev,0,0,88 of 153,23 of 90,57%,25%,88 of 154,24 of 91,1 of 1,0 of 0,100%,---,1,0,0,0,0:11,0:08,"6' 1""",170 lbs.,"73""",Orthodox,"Oct 06, 1993",5.09,54%,3.78,58%,1.58,55%,94%,0.6, 28-11-0 (2 NC),"6' 0""",170 lbs.,"76""",Orthodox,"Jan 25, 1995",2.91,36%,4.35,43%,0.38,50%,60%,0.0, 8-3-0
"September 05, 2020","Las Vegas, Nevada, USA    ",Middleweight,N,W,Andre Muniz,Bartosz Fabinski,0,0,4 of 8,5 of 8,50%,62%,19 of 23,11 of 16,0 of 0,1 of 2,---,50%,2,0,0,0,0:02,2:26,"6' 1""",185 lbs.,"78""",Southpaw,"Feb 17, 1990",2.12,49%,1.74,54%,2.95,36%,41%,1.7, 23-5-0,"6' 0""",170 lbs.,"75""",Orthodox,"Apr 26, 1986",2.23,68%,1.46,51%,7.10,70%,80%,0.0, 15-5-0
"September 05, 2020","Las Vegas, Nevada, USA    ",Featherweight,N,W,Brian Kelleher,Ray Rodriguez,0,0,1 of 3,1 of 5,33%,20%,1 of 3,1 of 5,0 of 0,1 of 1,---,100%,1,0,0,0,0:00,0:12,"5' 6""",135 lbs.,"66""",Switch,"Aug 19, 1986",3.36,41%,4.61,54%,1.79,42%,60%,0.7, 24-14-0,"5' 7""",135 lbs.,"70""",Orthodox,"Dec 10, 1987",0.90,27%,3.89,40%,1.42,50%,44%,0.0, 16-8-0
"September 05, 2020","Las Vegas, Nevada, USA    ",Women's Flyweight,N,W,Viviane Araujo,Montana De La Rosa,0,0,82 of 140,85 of 215,58%,39%,91 of 150,88 of 220,0 of 1,1 of 6,0%,16%,0,0,0,0,0:12,0:36,"5' 4""",125 lbs.,"68""",Orthodox,"Nov 21, 1986",4.63,47%,5.45,55%,1.81,48%,82%,0.6, 11-5-0,"5' 7""",125 lbs.,"68""",Orthodox,"Feb 14, 1995",2.47,37%,3.06,42%,1.94,31%,64%,0.9, 12-8-1
"September 05, 2020","Las Vegas, Nevada, USA    ",Bantamweight,N,L,Cole Smith,Hunter Azure,0,1,31 of 81,42 of 56,38%,75%,69 of 121,75 of 90,2 of 5,5 of 8,40%,62%,3,0,0,0,3:13,8:02,"5' 11""",135 lbs.,"67""",Orthodox,"Apr 05, 1989",1.78,35%,1.96,49%,1.67,33%,45%,1.7, 7-2-0,"5' 8""",145 lbs.,"69""",Orthodox,"Mar 02, 1992",3.92,53%,2.08,58%,1.97,34%,67%,1.3, 9-2-0
"August 29, 2020","Las Vegas, Nevada, USA    ",Light Heavyweight,N,L,Anthony Smith,Aleksandar Rakic,0,1,9 of 21,44 of 57,42%,77%,40 of 53,141 of 159,0 of 2,0 of 0,0%,---,0,0,0,0,0:36,12:14,"6' 4""",205 lbs.,"76""",Orthodox,"Jul 26, 1988",2.99,47%,4.37,42%,0.44,27%,48%,0.7, 36-17-0,"6' 4""",205 lbs.,"78""",Orthodox,"Feb 06, 1992",4.01,50%,2.30,53%,0.82,25%,90%,0.2, 14-3-0
"August 29, 2020","Las Vegas, Nevada, USA    ",Welterweight,N,L,Robbie Lawler,Neil Magny,0,0,26 of 45,62 of 88,57%,70%,41 of 62,116 of 144,0 of 1,4 of 7,0%,57%,0,0,1,0,1:33,8:14,"5' 11""",170 lbs.,"74""",Southpaw,"Mar 20, 1982",3.83,46%,4.67,59%,0.65,64%,65%,0.0, 29-16-0 (1 NC),"6' 3""",170 lbs.,"80""",Orthodox,"Aug 03, 1987",3.59,46%,2.25,54%,2.40,42%,56%,0.3, 27-11-0
"August 29, 2020","Las Vegas, Nevada, USA    ",Women's Flyweight,N,L,Ji Yeon Kim,Alexa Grasso,0,0,68 of 188,88 of 182,36%,48%,85 of 206,123 of 220,0 of 0,1 of 2,---,50%,0,0,0,0,0:46,2:07,"5' 7""",125 lbs.,"72""",Orthodox,"Oct 18, 1989",5.79,36%,5.77,56%,0.00,0%,42%,0.0, 9-6-2,"5' 5""",125 lbs.,"66""",Orthodox,"Aug 09, 1993",4.88,43%,4.07,59%,0.38,44%,61%,0.6, 16-3-0
"August 29, 2020","Las Vegas, Nevada, USA    ",Featherweight,N,W,Ricardo Lamas,Bill Algeo,0,0,104 of 156,89 of 168,66%,52%,127 of 180,145 of 224,5 of 11,1 of 1,45%,100%,0,0,1,0,6:13,1:19,"5' 8""",145 lbs.,"71""",Orthodox,"May 21, 1982",3.13,47%,2.87,57%,1.84,33%,46%,0.9, 20-8-0,"6' 0""",145 lbs.,"73""",Switch,"Jun 09, 1989",5.93,53%,4.32,46%,0.87,42%,55%,0.1, 17-7-0
"August 29, 2020","Las Vegas, Nevada, USA    ",Middleweight,N,L,Maki Pitolo,Impa Kasanganay,0,0,71 of 173,85 of 198,41%,42%,72 of 174,86 of 199,0 of 0,0 of 1,---,0%,0,0,0,0,0:16,0:15,"5' 10""",185 lbs.,"75""",Orthodox,"Nov 24, 1990",4.10,44%,3.93,55%,2.24,52%,50%,0.8, 13-9-0,"5' 11""",170 lbs.,"75""",Orthodox,"Jan 17, 1994",4.96,48%,3.66,58%,1.75,58%,66%,0.2, 9-2-0
"August 29, 2020","Las Vegas, Nevada, USA    ",Middleweight,N,L,Alessio Di Chirico,Zak Cummings,0,1,53 of 157,54 of 139,33%,38%,53 of 157,54 of 139,0 of 2,0 of 0,0%,---,0,0,0,0,0:00,0:00,"6' 0""",185 lbs.,"74""",Orthodox,"Dec 12, 1989",3.32,39%,3.44,61%,1.46,39%,83%,0.0, 13-7-0,"6' 0""",205 lbs.,"75""",Southpaw,"Aug 02, 1984",2.96,35%,2.91,55%,0.62,28%,66%,0.6, 25-7-0
"August 29, 2020","Las Vegas, Nevada, USA    ",Featherweight,N,W,Alex Caceres,Austin Springer,0,0,18 of 31,14 of 32,58%,43%,18 of 31,14 of 32,0 of 0,0 of 1,---,0%,1,0,0,0,0:10,0:03,"5' 10""",145 lbs.,"73""",Southpaw,"Jun 20, 1988",4.16,51%,2.92,64%,0.57,70%,64%,0.8, 20-13-0 (1 NC),"5' 8""",145 lbs.,"71""",Orthodox,"May 12, 1987",3.54,57%,3.15,41%,3.37,40%,100%,0.8, 12-4-0
"August 29, 2020","Las Vegas, Nevada, USA    ",Welterweight,N,W,Sean Brady,Christian Aguilera,0,0,34 of 60,16 of 39,56%,41%,65 of 99,17 of 40,2 of 2,0 of 0,100%,---,2,0,0,0,2:08,0:00,"5' 10""",170 lbs.,"72""",Orthodox,"Nov 23, 1992",4.17,53%,3.86,62%,2.80,50%,87%,0.8, 15-1-0,"5' 9""",170 lbs.,"72""",Switch,"Nov 25, 1991",2.54,37%,4.04,48%,0.00,0%,60%,0.0, 14-8-0
"August 29, 2020","Las Vegas, Nevada, USA    ",Women's Strawweight,N,W,Polyana Viana,Emily Whitmire,0,0,9 of 15,2 of 11,60%,18%,18 of 24,5 of 15,0 of 1,0 of 1,0%,0%,1,0,0,0,0:00,1:02,"5' 5""",115 lbs.,"67""",Orthodox,"Jun 14, 1992",3.50,41%,2.86,54%,0.80,33%,50%,2.4, 13-5-0,"5' 5""",125 lbs.,"63""",Orthodox,"May 24, 1991",2.50,31%,2.98,54%,1.90,66%,70%,0.5, 4-5-0
"August 29, 2020","Las Vegas, Nevada, USA    ",Women's Strawweight,N,W,Mallory Martin,Hannah Cifers,0,1,22 of 38,49 of 100,57%,49%,48 of 66,75 of 130,1 of 2,0 of 0,50%,---,1,0,0,0,1:14,1:26,"5' 4""",115 lbs.,"63""",Orthodox,"Jan 29, 1994",4.42,48%,6.64,55%,2.28,43%,25%,0.3, 7-5-0,"5' 1""",115 lbs.,"62""",Orthodox,"Jun 26, 1992",4.99,44%,5.39,52%,0.26,100%,64%,0.3, 10-7-0
"August 22, 2020","Las Vegas, Nevada, USA    ",Bantamweight,N,L,Pedro Munhoz,Frankie Edgar,0,0,166 of 350,135 of 363,47%,37%,166 of 350,135 of 363,0 of 0,2 of 8,---,25%,0,0,0,0,0:00,0:18,"5' 6""",135 lbs.,"65""",Orthodox,"Sep 07, 1986",5.30,43%,5.90,57%,0.51,20%,81%,0.6, 20-7-0 (2 NC),"5' 6""",135 lbs.,"68""",Orthodox,"Oct 16, 1981",3.77,40%,2.82,65%,2.29,31%,65%,0.3, 23-11-1
"August 22, 2020","Las Vegas, Nevada, USA    ",Light Heavyweight,N,L,Marcin Prachnio,Mike Rodriguez,0,1,14 of 20,21 of 26,70%,80%,23 of 30,21 of 26,0 of 0,0 of 0,---,---,0,0,0,0,0:25,0:16,"6' 3""",205 lbs.,"74""",Orthodox,"Jul 14, 1988",5.70,54%,3.26,55%,0.00,0%,62%,0.0, 16-6-0,"6' 4""",205 lbs.,"82""",Southpaw,"Nov 28, 1988",4.35,53%,4.24,41%,0.00,0%,37%,0.0, 11-7-0 (1 NC)
"August 22, 2020","Las Vegas, Nevada, USA    ",Lightweight,N,L,Austin Hubbard,Joe Solecki,0,0,9 of 14,13 of 20,64%,65%,9 of 14,36 of 43,0 of 0,0 of 2,---,0%,0,1,0,0,0:00,2:37,"5' 10""",155 lbs.,"71""",Orthodox,"Dec 22, 1991",3.67,47%,2.97,58%,1.35,61%,63%,0.0, 13-6-0,"5' 9""",155 lbs.,"70""",Orthodox,"Aug 27, 1993",2.24,55%,1.53,52%,2.51,50%,50%,1.6, 13-3-0
"August 22, 2020","Las Vegas, Nevada, USA    ",Women's Flyweight,N,L,Mariya Agapova,Shana Dobson,0,0,22 of 46,24 of 36,47%,66%,56 of 89,41 of 59,2 of 2,2 of 2,100%,100%,0,0,0,1,3:11,2:30,"5' 6""",125 lbs.,"68""",Southpaw,"Apr 07, 1997",4.67,55%,3.82,52%,0.59,66%,47%,0.9, 10-4-0,"5' 6""",125 lbs.,"69""",Orthodox,"Mar 30, 1989",3.34,37%,5.20,50%,0.84,50%,14%,0.0, 4-5-0
